股票代码,stock_short,company_name,regno_or_creditcode,type,更新时间
835143,中顾法商,济南中顾法商网络科技股份有限公司,370127200049129 ,山东,
835144,金马扬名,江苏金马扬名信息技术股份有限公司,320407000035802 ,江苏,
835145,南自股份,浙江南自智能科技股份有限公司,330211000006351 ,浙江,
835146,同欣机械,江西同欣机械制造股份有限公司,913611007277415635,江西,
835147,恒达新材,浙江恒达新材料股份有限公司,913308007392199400,浙江,
835148,复睿电力,苏州复睿电力科技股份有限公司,320512000162493 ,江苏,
835149,鸿伟家居,广东鸿伟家居股份有限公司,440200400005706 ,广东,
835150,珠城科技,浙江珠城科技股份有限公司,330382000073985 ,浙江,
835151,中科星冠,北京中科星冠生物技术股份有限公司,110115012394476 ,北京,
835152,未来国际,西安未来国际信息股份有限公司,610100100017373 ,陕西,
835153,琥崧智能,上海琥崧智能科技股份有限公司,310108000524068 ,上海,
835154,昌盛日电,青岛昌盛日电太阳能科技股份有限公司,370282230019786 ,山东,
835155,鑫冠科技,赣州鑫冠科技股份有限公司,360703210008213 ,江西,
835156,丽江文旅,丽江东巴谷生态文化旅游股份有限公司,530721100000397 ,云南,
835157,时讯立维,新疆时讯立维信息技术股份有限公司,650200050021045 ,新疆,
835158,正洁股份,安徽正洁高新材料股份有限公司,340704000004336 ,安徽,
835159,兴诺科技,上海兴诺康纶纤维科技股份有限公司,91310000132130712J,上海,
835160,上海共创,上海共创信息技术股份有限公司,310228000600534 ,上海,
835161,金铠文化,湖南金铠文化传播股份有限公司,91430100722566866W,湖南,
835162,菲利特,安徽菲利特过滤系统股份有限公司,340500000023523 ,安徽,
835163,天邦菌业,河南天邦菌业股份有限公司,410622000001756 ,河南,
835164,鑫联华,黑龙江鑫联华信息股份有限公司,230199100041268 ,黑龙江,
835165,嘉尚传媒,成都嘉尚广告传媒股份有限公司,510105000046289 ,四川,
835166,综艺联创,山东综艺联创包装股份有限公司,370903228259492 ,山东,
835167,福座母婴,山东福座母婴护理股份有限公司,913700005509117143,山东,
835168,宗源营销,北京宗源营销策划股份有限公司,110108004679832 ,北京,
835169,新华物流,宁夏新华物流股份有限公司,640121200001833,宁夏,
835170,本捷网络,厦门本捷网络股份有限公司,350203200310191 ,福建,
835171,汇检菁英,上海汇检菁英科技股份有限公司,310109000546228 ,上海,
835172,鼎能开源,北京鼎能开源电池科技股份有限公司,110101013865375,北京,
835173,蒙拓农机,呼伦贝尔市蒙拓农机科技股份有限公司,152100000017305 ,内蒙古,
835174,五新隧装,湖南五新隧道智能装备股份有限公司,91430100559543516C,湖南,
835175,恒达包装,镇江恒达包装股份有限公司,91321100716861244E,江苏,
835176,核新伟鸿,北京核新伟鸿建设工程股份有限公司,110102000614905 ,北京,
835177,人立文创,淄博人立文化创意股份有限公司,370300228003281 ,山东,
835178,武耀股份,武汉武耀安全玻璃股份有限公司,91420100616405591E,湖北,
835179,凯德石英,北京凯德石英股份有限公司,110000410119818 ,北京,
835180,纽麦特,安徽纽麦特新材料科技股份有限公司,340200000015389 ,安徽,
835181,中阳股份,山东中阳碳素股份有限公司,913705006731931181,山东,
835182,体运通,湖南体运通信息技术股份有限公司,914301005809374996,湖南,
835183,鸿禧能源,浙江鸿禧能源股份有限公司,330400000013173 ,浙江,
835184,国源科技,北京世纪国源科技股份有限公司,110102008994218 ,北京,
835185,贝特瑞,深圳市贝特瑞新能源材料股份有限公司,914403007230429091,深圳,
835186,诺诚股份,上海诺诚电气股份有限公司,310114000270268 ,上海,
835187,中汇股份,安徽中汇规划勘测设计研究院股份有限公司,913407005926666730,安徽,
835188,景域文化,上海景域文化传播股份有限公司,310108000418556 ,上海,
835189,颐信泰通,颐信泰通（北京）信息科技股份有限公司,911101087975998736,北京,
835190,美中双和,北京美中双和医疗器械股份有限公司,911102287177842959,北京,
835191,东方网升,杭州东方网升科技股份有限公司,330106000029880 ,浙江,
835192,国变电气,江苏国变电气股份有限公司,320100000151021 ,江苏,
835193,东立科技,四川东立科技股份有限公司,91510400667422711X,四川,
835194,铭赛科技,常州铭赛机器人科技股份有限公司,320483000221499,江苏,
835195,金正动画,山东金正动画股份有限公司,91371500555231283D,山东,
835196,开天股份,西安开天铁路电气股份有限公司,91610131742826223C,陕西,
835197,日兴生物,扬州日兴生物科技股份有限公司,91321000762417742B,江苏,
835198,松竹铝业,山东松竹铝业股份有限公司,91370300661986137R,山东,
835199,中传股份,上海中传网络技术股份有限公司,913100005708082124,上海,
835200,迅销科技,深圳迅销科技股份有限公司,440301103936878,广东,
835201,奥美达,北京奥美达科技股份有限公司,110108009187021 ,北京,
835202,蓝联科技,浙江蓝联科技股份有限公司,91330100694565072M,浙江,
835203,亚微软件,山东亚微软件股份有限公司,370202228125153 ,山东,
835204,辉源机械,广东辉源机械股份有限公司,440583000008657,广东,
835205,梵雅文化,天津梵雅文化传播股份有限公司,91120116589765208P,天津,
835206,达人环保,浙江达人环保科技股份有限公司,330906000003996 ,浙江,
835207,众诚科技,河南众诚信息科技股份有限公司,91410100772178124Q,河南,
835208,维尼健康,维尼健康（深圳）股份有限公司,91440300769168339W,深圳,
835209,固德威,江苏固德威电源科技股份有限公司,91320500564313408C,江苏,
835210,十二年,北京十二年教育科技股份有限公司,91110302795995864W,北京,
835211,古莱特,古莱特科技股份有限公司,91131000693496079T,河北,
835212,多想互动,厦门多想互动文化传播股份有限公司,91350200594962652C,福建,
835213,福信富通,福建省福信富通网络科技股份有限公司,350100100238408 ,福建,
835214,美凯宝,江西美凯宝科技股份有限公司,913604006859850593,江西,
835215,天达控制,哈尔滨天达控制股份有限公司,230199100017611 ,黑龙江,
835216,日华科技,厦门日华科技股份有限公司,91350200699918092D,福建,
835217,汉唐环保,北京汉唐环保科技股份有限公司,91110101693299315Q,北京,
835218,芳香庄园,新疆芳香庄园酒业股份有限公司,91652800795780855M,新疆,
835219,新世洋,上海新世洋供应链管理股份有限公司,310109000599954 ,上海,
835220,银禧光电,东莞市银禧光电材料科技股份有限公司,91441900692468535E,广东,
835221,汉米敦,汉米敦（上海）工程咨询股份有限公司,913100006711859740,上海,
835222,华鼎团膳,湖北华鼎团膳管理股份有限公司,91420113688824496G,湖北,
835223,瑞华股份,兰考瑞华环保电力股份有限公司,410225100002318 ,河南,
835224,物华股份,河北物华循环资源股份有限公司,130426000000642 ,河北,
835225,世纪空间,二十一世纪空间技术应用股份有限公司,110000002742113 ,北京,
835226,建研咨询,天津市建研工程咨询股份有限公司,91120000103179904R,天津,
835227,德品医疗,苏州德品医疗科技股份有限公司,91320500565253275H,江苏,
835228,长望科技,上海长望气象科技股份有限公司,310115000000088 ,上海,
835229,日久光电,江苏日久光电股份有限公司,320583000343925 ,江苏,
835230,真灼科技,上海真灼科技股份有限公司,91310000778920991H,上海,
835231,福泰科技,江苏福泰涂布科技股份有限公司,320583000324478 ,江苏,
835232,特毅股份,苏州特毅物业股份有限公司,91320000765146917H,江苏,
835233,美味源,广东美味源香料股份有限公司,914417007730780101,广东,
835234,安奇汽车,芜湖安奇汽车股份有限公司,91340200719930073T,安徽,
835235,翌成创意,翌成创意资产运营管理（上海）股份有限公司,913100006711267639,上海,
835236,库贝尔,深圳市库贝尔生物科技股份有限公司,440301104721645,深圳,
835237,力佳科技,力佳电源科技（深圳）股份有限公司,440301503382972 ,广东,
835238,泰克贝思,北京泰克贝思科技股份有限公司,110108011101996 ,北京,
835239,网银互联,杭州网银互联科技股份有限公司,330106000001768 ,浙江,
835240,天河艺术,湖南天河艺术传播股份有限公司,430102000012108 ,湖南,
835241,经纶传媒,经纶传媒股份有限公司,913405007773950212,安徽,
835242,天合新媒,天合新媒（北京）网络科技股份有限公司,110101013020484 ,北京,
835243,炬光科技,西安炬光科技股份有限公司,91610131663186571P,陕西,
835244,数虎图像,深圳数虎图像股份有限公司,440301103232955,深圳,
835245,发那数控,河北发那数控机床股份有限公司,130900400001021 ,河北,
835246,合力海科,浙江合力海科新材料股份有限公司,91330700742918670E,浙江,
835247,云晖航科,成都云晖航空科技股份有限公司,510109400001084 ,四川,
835248,越洋科技,广西越洋科技股份有限公司,914506006927935227,广西,
835249,莱特光电,陕西莱特光电材料股份有限公司,610100100272184 ,陕西,
835250,爱慕希,南通爱慕希机械股份有限公司,91320600608320037L,江苏,
835251,嘉华美瑞,北京嘉华美瑞影院股份有限公司,110108012772850 ,北京,
835252,华夏光彩,深圳市华夏光彩股份有限公司,440306105435207 ,广东,
835253,汇邦小贷,淮北汇邦小额贷款股份有限公司,913406000514751103,安徽,
835254,欢乐逛,厦门欢乐逛科技股份有限公司,91350200562839385X,福建,
835255,乐宝股份,上海乐宝日化股份有限公司,310000400372253 ,上海,
835256,数图科技,苏州数字地图信息科技股份有限公司,320502000022120 ,江苏,
835257,晶锐材料,河南晶锐新材料股份有限公司,410184000002148,河南,
835258,宏业新材,濮阳宏业环保新材料股份有限公司,410900400000022 ,河南,
835259,瀚翔生物,深圳市瀚翔生物医疗电子股份有限公司,914403002793539531,广东,
835260,票管家,票管家（上海）电子商务股份有限公司,310230000521698 ,上海,
835261,普泰股份,山西普泰发泡铝制造股份有限公司,140000210047789 ,山西,
835262,佳乐股份,浙江佳乐科仪股份有限公司,330424000012979 ,浙江,
835263,威鑫农科,云南威鑫农业科技股份有限公司,530000000037881 ,云南,
835264,康宏股份,浙江康宏物流股份有限公司,330104000080659 ,浙江,
835265,同禹药包,黑龙江同禹药品包装股份有限公司,230600100009454 ,黑龙江,
835266,谷峰科技,江苏谷峰电力科技股份有限公司,9132010074539696XP,江苏,
835267,华恩利,上海华恩利热能机器股份有限公司,310000000099495 ,上海,
835268,客如云,客如云科技（北京）股份有限公司,9111010105137837XC,北京,
835269,长兴制药,长兴制药股份有限公司,91330500704464487G,浙江,
835270,华软新元,北京华软新元信息技术股份有限公司,911101087481216628,北京,
835271,大阳股份,天津市大阳光大新材料股份有限公司,91120000746680479N,天津,
835272,凯基生物,江苏凯基生物技术股份有限公司,91320100726059546Q,江苏,
835273,创兴智能,杭州创兴云智能设备科技股份有限公司,91330100599573007T,浙江,
835274,同是科技,上海同是科技股份有限公司,310110000306121 ,上海,
835275,奇良海德,北京奇良海德印刷股份有限公司,110113004737389 ,北京,
835276,华立科技,广州华立科技股份有限公司,440126400010130 ,广东,
835277,达森灯光,广州达森灯光股份有限公司,440121000055547,广东,
835278,华亿传媒,厦门华亿传媒集团股份有限公司,350200100007927 ,福建,
835279,沃得尔,浙江沃得尔科技股份有限公司,331002000056435 ,浙江,
835280,春风物流,上海春风物流股份有限公司,913100005887154879,上海,
835281,翰林汇,翰林汇信息产业股份有限公司,110000000326219 ,北京,
835282,梅珑体育,北京梅珑体育文化股份有限公司,91110105101510202K,北京,
835283,节水股份,吉林省节水灌溉发展股份有限公司,220000000163924 ,吉林,
835285,悉知科技,郑州悉知信息科技股份有限公司,914101005976422320,河南,
835286,中科纳米,陕西中科纳米材料股份有限公司,610000100099431 ,陕西,
835287,鹏业软件,成都鹏业软件股份有限公司,91510100713042913D,四川,
835288,贝特莱,深圳贝特莱电子科技股份有限公司,440301105545170,广东,
835289,三力新材,青岛三力本诺新材料股份有限公司,370281400006058 ,山东,
835290,正旭科技,河南正旭科技股份有限公司,914108007967585883,河南,
835291,力尊信通,北京力尊信通科技股份有限公司,110108005774487 ,北京,
835292,拓谷科技,广州拓谷信息科技股份有限公司,440106000351317 ,广东,
835293,金鼎股份,天津市金鼎线材制品科技开发股份有限公司,120193000004677 ,天津,
835294,生信铝业,安徽生信铝业股份有限公司,342500000017545 ,安徽,
835295,联通人力,山东联通人力资源服务股份有限公司,370602228033110 ,山东,
835296,澳菲利,内蒙古澳菲利食品股份有限公司,91150800597332736R,内蒙古,
835297,东杨新材,无锡市东杨新材料股份有限公司,320205000113560 ,江苏,
835298,宇球电子,东莞宇球电子股份有限公司,441900400120827 ,广东,
835299,和正农牧,安徽和正农牧股份有限公司,340600000080949 ,安徽,
835300,人为峰,甘肃人为峰药业股份有限公司,620103200036709 ,甘肃,
835301,银色坐标,北京银色坐标生物科技股份有限公司,110106010493305 ,北京,
835302,泓毅股份,安徽泓毅汽车技术股份有限公司,913402006629398779,安徽,
835303,昆腾微,昆腾微电子股份有限公司,110000410298936 ,北京,
835304,麦克传感,麦克传感器股份有限公司,610300400000659 ,陕西,
835305,云创数据,南京云创大数据科技股份有限公司,91320100567246634N,江苏,
835306,得润宝,杭州得润宝油脂股份有限公司,330185000031371 ,浙江,
835307,龙的股份,苏州龙的信息系统股份有限公司,320594000142284 ,江苏,
835308,聚珖科技,浙江聚珖科技股份有限公司,913303007943587162,浙江,
835309,凯成股份,河北凯成包装股份有限公司,911311006636930208,河北,
835310,洁利康,河南洁利康医疗用品股份有限公司,410423000009340 ,河南,
835311,华瑞信息,浙江华瑞信息资讯股份有限公司,330100000153511 ,浙江,
835312,上瑞控股,上瑞控股股份有限公司,91340200584585275M,安徽,
835313,镭蒙机电,镭蒙机电股份有限公司,91330600769642432K,浙江,
835314,金禾新材,苏州金禾新材料股份有限公司,320500400029926 ,江苏,
835315,驱动人生,深圳市驱动人生科技股份有限公司,440301104263379 ,广东,
835316,极众智能,西安极众智能科技股份有限公司,610131100020498 ,陕西,
835317,广博机电,安徽广博机电制造股份有限公司,340621000010020 ,安徽,
835318,九鼎瑞信,成都九鼎瑞信科技股份有限公司,510107000176261 ,四川,
835319,康安租赁,浙江康安融资租赁股份有限公司,913304007559320768,浙江,
835320,诺斯贝尔,诺斯贝尔化妆品股份有限公司,442000400025281 ,广东,
835321,璞勒仕,璞勒仕建筑工程（上海）股份有限公司,310112001093669 ,上海,
835322,华创股份,上海华创自动化工程股份有限公司,310115000968469 ,上海,
835323,舜阳科技,无锡舜阳新能源科技股份有限公司,320281000311498 ,江苏,
835324,浙东铝业,上海浙东铝业股份有限公司,91310000741195693T,上海,
835325,搜搜电商,成都搜搜电子商务股份有限公司,510105000107446 ,四川,
835326,神农制药,湖北神农制药股份有限公司,91421200616436099T,湖北,
835327,国耀电子,深圳市国耀电子科技股份有限公司,440307104332431 ,深圳,
835328,百华科技,广东百华科技股份有限公司,441900000939460 ,广东,
835329,立格环保,河北立格环保科技股份有限公司,130683000004977 ,河北,
835330,东奇科技,苏州东奇信息科技股份有限公司,320594000176214 ,江苏,
835331,创星科技,湖南创星科技股份有限公司,430193000010841 ,湖南,
835332,南瓷股份,江苏南瓷绝缘子股份有限公司,913211007283551706,江苏,
835333,帕克国际,北京帕克国际工程咨询股份有限公司,911101086000175782,北京,
835334,迈德科技,迈德同信（武汉）科技股份有限公司,420102000167055 ,湖北,
835335,盈亿股份,浙江盈亿机械股份有限公司,913306007252628684,浙江,
835336,泰弘生态,内蒙古泰弘生态环境发展股份有限公司,91150200686537522E,内蒙古,
835337,华龙证券,华龙证券股份有限公司,91620000719077033J,甘肃,
835338,赛孚股份,上海赛孚燃料检测股份有限公司,913100001322653935,上海,
835339,壹进制,南京壹进制信息技术股份有限公司,91320100682510648R,江苏,
835340,金网信息,宁波金网信息产业股份有限公司,330200000039722 ,浙江,
835341,安软科技,深圳市安软科技股份有限公司,440301104702418,深圳,
835342,鑫众科技,辽宁鑫众科技股份有限公司,211241000006954 ,辽宁,
835343,艾美森,厦门艾美森新材料科技股份有限公司,350206200025033 ,福建,
835344,拓利科技,成都拓利科技股份有限公司,510112000022281 ,四川,
835345,泓升股份,北京泓升投资股份有限公司,110115009281600 ,北京,
835346,赛普特,广州市赛普特医药科技股份有限公司,440108000040248 ,广东,
835347,世纪微熵,北京世纪微熵科技股份有限公司,110228015043664 ,北京,
835348,明朝万达,北京明朝万达科技股份有限公司,110108007905747 ,北京,
835349,正安维视,北京正安维视科技股份有限公司,110102014139622 ,北京,
835350,中金恒泰,深圳市中金恒泰互联网科技股份有限公司,91440300594340773H,广东,
835351,智恒科技,智恒科技股份有限公司,91350100751391129R,福建,
835352,量邦科技,北京量邦信息科技股份有限公司,91110108599608206H,北京,
835353,今晚网络,天津市今晚网络信息技术股份有限公司,911201167244671677,天津,
835354,格润牧业,西安格润牧业股份有限公司,610125100000912 ,陕西,
835355,纽恩特,上海纽恩特实业股份有限公司,310226000355812,上海,
835356,信力康,信力康医药股份有限公司,340100000121079,安徽,
835357,信友新材,烟台信友新材料股份有限公司,370600400018074 ,山东,
835358,橡一科技,河北橡一医药科技股份有限公司,130000000023135 ,河北,
835359,百通能源,江西百通能源股份有限公司,360100520940454 ,江西,
835360,柏美迪康,柏美迪康环境工程（上海）股份有限公司,310114002038692 ,上海,
835361,广尔纳,苏州广尔纳新材料科技股份有限公司,320506000263149 ,江苏,
835362,紫丁香,广东紫丁香实业股份有限公司,442000000002869 ,广东,
835363,腾信软创,北京腾信软创科技股份有限公司,91110108666949407G,北京,
835364,辽宁德善,辽宁德善药业股份有限公司,210300400013421 ,辽宁,
835365,国友股份,浙江国友通讯科技股份有限公司,913301007735915000,浙江,
835366,泰鑫小贷,嵊州市泰鑫小额贷款股份有限公司,330683000075498 ,浙江,
835367,榕兴医疗,泰州市榕兴医疗用品股份有限公司,321203000012198 ,江苏,
835368,连城数控,大连连城数控机器股份有限公司,91210200665825074T,辽宁,
835369,卓诚惠生,北京卓诚惠生生物科技股份有限公司,110302012903007,北京,
835370,东江菲特,武汉东江菲特科技股份有限公司,420100000167663,湖北,
835371,瀚联医疗,上海瀚联医疗技术股份有限公司,310109000590834,上海,
835372,三扬轴业,深圳三扬轴业股份有限公司,914403007604769688,广东,
835373,虹博基因,北京虹博基因医疗科技股份有限公司,110113014804957 ,北京,
835374,联帮医疗,成都联帮医疗科技股份有限公司,91510100633135511R,四川,
835375,华福环境,常州华福环境科技股份有限公司,320400000026142 ,江苏,
835376,丰年科技,苏州丰年科技股份有限公司,913200006701341201,江苏,
835377,常乐铜业,苏州常乐铜业股份有限公司,320584400012017 ,江苏,
835379,大凌实业,广州大凌实业股份有限公司,440101000029451 ,广东,
835380,延华生物,上海延华生物科技股份有限公司,310107000328051,上海,
835381,爱玩网络,深圳爱玩网络科技股份有限公司,440301104764806,广东,
835382,中冷物流,北京中冷物流股份有限公司,110116003616335 ,北京,
835383,中彩股份,北京世纪中彩视频传媒技术股份有限公司,91110108584450493K,北京,
835384,禄智科技,北京禄智科技股份有限公司,110108005470309 ,北京,
835385,法宁格,南京法宁格节能科技股份有限公司,9132010074820840XX,江苏,
835386,日德精密,太原日德泰兴精密不锈钢股份有限公司,911401007701035241,山西,
835387,荣恩医疗,上海盛世荣恩医疗投资管理股份有限公司,91310000598128286T,上海,
835388,佳景科技,广东佳景科技股份有限公司,441900000152014,广东,
835389,道拓医药,上海道拓医药科技股份有限公司,91310000792737341E,上海,
835390,瑞宝生物,云南瑞宝生物科技股份有限公司,530000000007338 ,云南,
835391,百事宝,浙江百事宝电器股份有限公司,331100000005397 ,浙江,
835392,铂澜商业,浙江铂澜商业经营管理股份有限公司,91330100586541823K,浙江,
835393,万家天能,北京万家天能新能源股份有限公司,110116009481892 ,北京,
835394,西江物流,广西西江物流股份有限公司,91450400561550010P,广西,
835395,国泰人防,南京国泰人防装备股份有限公司,320191000021910 ,江苏,
835396,博威能源,北京博威能源科技股份有限公司,110108005460949 ,北京,
835397,马仁奇峰,安徽马仁奇峰文化旅游股份有限公司,340222000000340 ,安徽,
835398,泰通农业,广东泰通农业发展集团股份有限公司,914419006788011277,广东,
835399,中感微,无锡中感微电子股份有限公司,320213000114873 ,江苏,
835400,宜丽环保,深圳市宜丽环保科技股份有限公司,440301103276675,广东,
835401,浙江杭摩,浙江杭摩合成材料股份有限公司,330523000031988 ,浙江,
835403,深担保,深圳市不动产融资担保股份有限公司,440301103209297 ,深圳,
835405,意天物联,意天物联网股份（上海）有限公司,91310000783101704C,上海,
835406,瑞联新材,西安瑞联新材料股份有限公司,91610131628053714D,陕西,
835407,立澜科技,上海立澜自动化科技股份有限公司,310116002468717 ,上海,
835409,佰惠生,内蒙古佰惠生新农业科技股份有限公司,150424000001134 ,内蒙古,
835410,唐年股份,上海唐年实业股份有限公司,91310000792704371L,上海,
835411,润丰物业,北京润丰世纪物业管理股份有限公司,110105006386401 ,北京,
835412,鼎泰药研,江苏鼎泰药物研究股份有限公司,320111000078792 ,江苏,
835413,够快科技,上海够快网络科技股份有限公司,310115001956881 ,上海,
835414,龙威新材,衢州龙威新材料股份有限公司,913308005596678180,浙江,
835415,海德科技,苏州海德新材料科技股份有限公司,91320500665755715E,江苏,
835416,艾瑞德,安徽艾瑞德农业装备股份有限公司,340881000059720 ,安徽,
835417,锐捷安全,广东锐捷安全技术股份有限公司,91440101677790876F,广东,
835418,翔川股份,上海翔川网络科技股份有限公司,310230000381109,上海,
835419,哟哈股份,北京哟哈科技股份有限公司,91110107563676389N,北京,
835420,锋尚传媒,北京锋尚世纪文化传媒股份有限公司,110101003985047 ,北京,
835421,绿联软件,上海绿联软件股份有限公司,310104000496773 ,上海,
835422,天骄股份,重庆天骄爱生活服务股份有限公司,91500103203322720E,重庆,
835423,保奇影视,上海保奇影视文化发展股份有限公司,9131000077241406X5,上海,
835425,中科水生,武汉中科水生环境工程股份有限公司,420100000283802 ,湖北,
835426,中通网络,北京中通网络通信股份有限公司,110108009436944,北京,
835427,凯丰新材,浙江凯丰新材料股份有限公司,913308007539584081,浙江,
835428,美邦环境,昆山美邦环境科技股份有限公司,320583000365527 ,江苏,
835429,金源电气,西安金源电气股份有限公司,916101317299797949,陕西,
835430,贝贝依依,浙江贝贝依依文化科技股份有限公司,913303007399281572,浙江,
835431,非凡传媒,北京非凡影界文化传媒股份有限公司,9111010556360852X5,北京,
835432,智联股份,杭州智联房地产代理股份有限公司,330102000106413 ,浙江,
835433,商之都,安徽商之都股份有限公司,340000000029436 ,安徽,
835434,亿同科技,福建亿同世纪软件科技股份有限公司,350100100043123 ,福建,
835435,江苏海天,江苏海天微电子股份有限公司,321182000064200 ,江苏,
835436,捷泰科技,福建捷泰工业科技股份有限公司,350182400000526 ,福建,
835437,史密富,上海史密富智能装备股份有限公司,310115000894223,上海,
835438,戈碧迦,湖北戈碧迦光电科技股份有限公司,914205006980144380,湖北,
835439,中机科技,中机洛阳精密装备科技股份有限公司,410300110050970 ,河南,
835440,慧典云医,北京慧典云医科技股份有限公司,911101086843985573,北京,
835441,百隆股份,大连佳秀百隆新材料股份有限公司,91210200747883307H,辽宁,
835442,恒玖时利,江西恒玖时利电传动系统股份有限公司,913607006809009923,江西,
835443,博海新材,湖南博海新材料股份有限公司,91430100670772333N,湖南,
835444,铭龙股份,浙江铭龙基布股份有限公司,330483000047007,浙江,
835445,钢泓科技,福建钢泓金属科技股份有限公司,350800400005392 ,福建,
835446,汇尔杰,湖北汇尔杰新材料科技股份有限公司,420600000101105 ,湖北,
835447,微卓科技,北京微卓科技股份有限公司,911101087889799461,北京,
835448,秦汉精工,洛阳秦汉精工股份有限公司,91410300758368407R,河南,
835449,ST二十度,山东二十度智慧供热股份有限公司,371000228012844 ,山东,
835450,隆源环境,浙江隆源环境科技股份有限公司,330182000023918 ,浙江,
835451,走客网络,上海走客网络科技股份有限公司,91310000574141638J,上海,
835452,元一传媒,东阳元一传媒股份有限公司,330783000065448 ,浙江,
835453,火焰山,吐鲁番火焰山旅游股份公司,652100050000477 ,新疆,
835454,威克传媒,北京二十一世纪威克传媒股份有限公司,110105011734439 ,北京,
835455,乐的美,深圳市乐的美光电股份有限公司,440306103804821,深圳,
835456,维科电池,宁波维科电池股份有限公司,330200400019805 ,浙江,
835457,建科集团,江苏镇江建筑科学研究院集团股份有限公司,321100000065661 ,江苏,
835458,元丰小贷,哈尔滨市元丰小额贷款股份有限公司,230100100041851 ,黑龙江,
835460,尊宝智控,惠州市尊宝智能控制股份有限公司,441300000105632,广东,
835461,瑞霖环保,北京神州瑞霖环保科技股份有限公司,110108002948868 ,北京,
835462,度典传媒,上海度典文化传媒股份有限公司,310120002101447,上海,
835463,迈思汇智,北京迈思汇智科技股份有限公司,110108012586780 ,北京,
835464,易尊网络,广州易尊网络科技股份有限公司,91440101569770894T,广东,
835465,百灵天地,北京百灵天地环保科技股份有限公司,911101027587076834,北京,
835466,纪新泰富,北京纪新泰富机电技术股份有限公司,110101007356153 ,北京,
835467,埃森诺,沈阳埃森诺信息技术股份有限公司,210132000066658 ,辽宁,
835468,雅捷信息,上海雅捷信息技术股份有限公司,91310000753160260T,上海,
835469,龙友科技,深圳龙友科技股份有限公司,914403007771621212,深圳,
835470,伯特利,芜湖伯特利汽车安全系统股份有限公司,91340000762794062H,安徽,
835471,呈天网络,北京呈天网络科技股份有限公司,110108011252967 ,北京,
835472,今朝时代,深圳市今朝时代股份有限公司,914403006925467832,深圳,
835473,彦林科技,浙江彦林网络科技股份有限公司,330305000004469 ,浙江,
835474,蓝色未来,上海蓝色未来公关顾问股份有限公司,310114002382056,上海,
835475,伏斯特,安徽伏斯特智能科技股份有限公司,340521000002281 ,安徽,
835476,金科资源,许昌金科资源再生股份有限公司,411000100012911 ,河南,
835477,金三科技,北京金三科技股份有限公司,110108008839942,北京,
835478,灏景传媒,灏景（厦门）文化传媒股份有限公司,350203100007317 ,福建,
835479,民生冷链,宜宾市民生冷链股份有限公司,91511500208908536T,四川,
835480,北汽海华,山东北汽海华汽车部件股份有限公司,370300200012778 ,山东,
835481,锦浪科技,宁波锦浪新能源科技股份有限公司,91330200778244188M,浙江,
835482,施可达,广德施可达岩棉股份有限公司,341822000083066,安徽,
835483,中大股份,中大建设股份有限公司,91361100705751189A,江西,
835484,分子态,广东分子态生物股份有限公司,914414005701774499,广东,
835485,金晓电子,江苏金晓电子信息股份有限公司,320106000019898 ,江苏,
835486,国安达,国安达股份有限公司,91350200798092564D,福建,
835487,协诚股份,安徽协诚实业股份有限公司,340208000010862,安徽,
835488,唯优传媒,唯优印象（北京）国际文化传媒股份有限公司,110112013529703 ,北京,
835489,软素科技,上海软素科技股份有限公司,91310000674639521G,上海,
835490,易司拓,南京易司拓电力科技股份有限公司,320100000154178 ,江苏,
835491,手乐电商,上海手乐电子商务股份有限公司,310116002437233 ,上海,
835492,铸金股份,天津铸金科技开发股份有限公司,120105000066287 ,天津,
835493,天津航宇,天津市航宇嘉瑞科技股份有限公司,120224000062529 ,天津,
835494,ST哥仑步,福建哥仑步户外用品股份有限公司,350000100004374 ,福建,
835495,视野股份,北京新视野国际旅行社股份有限公司,110105012924550 ,北京,
835496,德林荣泽,神木德林荣泽能源运营股份有限公司,612722100042257 ,陕西,
835497,金侨教育,湖南金侨教育投资管理股份有限公司,9143030059329199XG,湖南,
835498,因尚网络,深圳市因尚网络科技股份有限公司,440301103133414,广东,
835499,智玩网络,杭州智玩网络股份有限公司,330106000164753 ,浙江,
835500,百丞税务,山东百丞税务服务股份有限公司,370100200086801 ,山东,
835501,威达环保,安徽威达环保科技股份有限公司,341400000012307 ,安徽,
835502,深装总,深圳市深装总装饰股份有限公司,91440300192195606R,深圳,
835503,山东力凯,山东力凯电子科技股份有限公司,370611200000991,山东,
835504,森阳科技,江西森阳科技股份有限公司,360722210000573,江西,
835505,光音网络,北京光音网络发展股份有限公司,110101005587144 ,北京,
835506,星博生物,浙江星博生物科技股份有限公司,913302005953774127,浙江,
835507,恒光信息,北京恒光信息技术股份有限公司,110108007530298 ,北京,
835508,殷图网联,北京殷图网联科技股份有限公司,110108007794174 ,北京,
835509,林恒制药,海南林恒制药股份有限公司,460000000129008,海南,
835510,杰尔科技,江苏杰尔科技股份有限公司,91320200674432977M,江苏,
835511,威达集团,浙江湖州威达集团股份有限公司,330522000031002 ,浙江,
835512,华翼蓝天,天津华翼蓝天科技股份有限公司,120193000013022 ,天津,
835513,金太阳,合肥金太阳能源科技股份有限公司,913401005675450604,安徽,
835514,雅荷科技,西安雅荷易生活科技股份有限公司,610132100006850 ,陕西,
835515,容易网,上海容易网电子商务股份有限公司,913100005931949709,上海,
